id,size,type,status,weight,inbound_mode,outbound_mode,direction,service,input_vessel,output_vessel
MVPE4837689,40,hazardous,empty,medium,deep_sea,deep_sea,waterside_transshipment,,,Lighning Bulb
ADVM5264217,40,dry,full,medium,rail,deep_sea,export,,,Lighning Bulb
QFLW7433845,40,dry,full,heavy,truck,deep_sea,export,,,Lighning Bulb
GULP2632288,40,reefer,full,heavy,truck,deep_sea,export,washing,,Lighning Bulb
OJZY3495733,40,dry,full,medium,truck,deep_sea,export,stuff,,Lighning Bulb
BSCE6398642,40,dry,full,medium,truck,deep_sea,export,washing,,Lighning Bulb
CXKB9757115,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,Lighning Bulb
KBXN8433679,40,dry,empty,medium,rail,deep_sea,export,stuff,,Lighning Bulb
YMJN6878729,40,dry,full,heavy,feeder,deep_sea,waterside_transshipment,washing,,Lighning Bulb
VUQB1116729,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,,Lighning Bulb
UNTS9265338,40,dry,full,light,rail,deep_sea,export,washing,,Lighning Bulb
CUCV8594573,20,dry,full,heavy,feeder,deep_sea,waterside_transshipment,seal,,Lighning Bulb
FKGJ3952718,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,,Lighning Bulb
MZEJ8471996,40,hazardous,full,heavy,rail,deep_sea,export,customs,,Lighning Bulb
LMRB2732412,20,dry,full,heavy,rail,deep_sea,export,customs,,Lighning Bulb
VNPC4419668,40,hazardous,full,light,rail,deep_sea,export,strip,,Lighning Bulb
IVRP1378446,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,Lighning Bulb
PKDR1187815,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,,Lighning Bulb
GGRM8274981,40,reefer,full,light,rail,deep_sea,export,customs,,Lighning Bulb
ZDFE3342643,40,reefer,empty,light,feeder,deep_sea,waterside_transshipment,strip,,Lighning Bulb
YOUK9272751,40,dry,full,light,truck,deep_sea,export,washing,,Lighning Bulb
XWLG9891887,40,hazardous,full,light,rail,deep_sea,export,customs,,Lighning Bulb
LGMZ4461597,40,dry,full,medium,truck,deep_sea,export,washing,,Lighning Bulb
POPL9553728,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,stuff,,Lighning Bulb
EAWO1412246,40,dry,empty,heavy,rail,deep_sea,export,,,Lighning Bulb
QGJT7445155,40,dry,full,light,rail,deep_sea,export,washing,,Lighning Bulb
ZKHA3422969,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,customs,,Lighning Bulb
OUZB7461337,40,dry,empty,medium,feeder,deep_sea,waterside_transshipment,stuff,,Lighning Bulb
EAUZ6469645,40,dry,full,light,rail,deep_sea,export,strip,,Lighning Bulb
DTYM2441175,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,,Lighning Bulb
ONHV9721793,40,dry,full,heavy,rail,deep_sea,export,stuff,,Lighning Bulb
IABA1255721,40,reefer,full,light,rail,deep_sea,export,customs,,Lighning Bulb
JCDV1564257,40,dry,empty,medium,rail,deep_sea,export,washing,,Lighning Bulb
WRGQ2944559,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,,Lighning Bulb
GVCE1612828,20,reefer,full,medium,rail,deep_sea,export,,,Lighning Bulb
YWRH4521655,40,dry,empty,light,rail,deep_sea,export,washing,,Lighning Bulb
QELS3531847,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,stuff,,Lighning Bulb
MWXT6532585,20,dry,full,medium,truck,deep_sea,export,washing,,Lighning Bulb
NLXG1112153,40,reefer,empty,light,deep_sea,deep_sea,waterside_transshipment,washing,,Lighning Bulb
BFAR1569523,20,dry,full,light,feeder,deep_sea,waterside_transshipment,,,Lighning Bulb
CGHO8451984,20,dry,full,heavy,rail,deep_sea,export,washing,,Lighning Bulb
STZB1522377,20,hazardous,full,medium,rail,deep_sea,export,,,Lighning Bulb
PHFT9952876,40,dry,empty,medium,rail,deep_sea,export,stuff,,Lighning Bulb
YYXN5663849,40,dry,full,heavy,feeder,deep_sea,waterside_transshipment,washing,,Lighning Bulb
PGPT7482317,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,Lighning Bulb
HIQD2524331,20,dry,full,light,rail,deep_sea,export,customs,,Lighning Bulb
KQHH5667744,40,dry,full,medium,truck,deep_sea,export,,,Lighning Bulb
QAUR1476842,40,reefer,full,light,rail,deep_sea,export,,,Lighning Bulb
PUIO4712965,40,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,seal,,Lighning Bulb
BSTI2265671,40,dry,full,light,rail,deep_sea,export,,,Lighning Bulb
CCGJ9841358,40,dry,full,medium,rail,deep_sea,export,seal,,Lighning Bulb
ZBXL8332875,40,dry,full,medium,truck,deep_sea,export,,,Lighning Bulb
VSPQ9542965,40,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,,,Lighning Bulb
ABLE1915436,40,hazardous,full,medium,rail,deep_sea,export,strip,,Lighning Bulb
EVFP1373629,20,dry,empty,medium,rail,deep_sea,export,customs,,Lighning Bulb
KVOC1413821,40,dry,full,light,rail,deep_sea,export,,,Lighning Bulb
UIOK3116957,20,reefer,full,light,rail,deep_sea,export,stuff,,Lighning Bulb
YTOB4468837,40,dry,full,light,feeder,deep_sea,waterside_transshipment,customs,,Lighning Bulb
CZSU6575367,40,dry,full,light,rail,deep_sea,export,customs,,Lighning Bulb
PIPV3914235,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,,,Lighning Bulb
THWB7625814,40,dry,empty,medium,rail,deep_sea,export,customs,,Lighning Bulb
AQGU1125613,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,,Lighning Bulb
BOQK2875143,40,dry,full,light,rail,deep_sea,export,washing,,Lighning Bulb
QVOX6894466,40,reefer,full,light,feeder,deep_sea,waterside_transshipment,washing,,Lighning Bulb
RLSE2164573,20,dry,full,light,truck,deep_sea,export,,,Lighning Bulb
SVYE1591556,20,reefer,empty,heavy,rail,deep_sea,export,customs,,Lighning Bulb
GNWR5984491,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,,Lighning Bulb
FHHQ2485655,20,dry,empty,light,truck,deep_sea,export,seal,,Lighning Bulb
BEBK4882423,40,hazardous,full,light,feeder,deep_sea,waterside_transshipment,seal,,Lighning Bulb
RBYT9768839,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Lighning Bulb
YMWM5465682,40,dry,empty,medium,rail,deep_sea,export,,,Lighning Bulb
GOMV9785425,40,dry,empty,medium,rail,deep_sea,export,strip,,Lighning Bulb
HBAK4118816,40,dry,full,light,rail,deep_sea,export,seal,,Lighning Bulb
KNVR2144343,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,,Lighning Bulb
MDOF6826537,40,dry,full,light,rail,deep_sea,export,customs,,Lighning Bulb
RVNO4678497,20,hazardous,full,medium,truck,deep_sea,export,seal,,Lighning Bulb
GUWP1229845,40,dry,empty,light,truck,deep_sea,export,,,Lighning Bulb
VDQN2798574,40,dry,full,medium,rail,deep_sea,export,strip,,Lighning Bulb
KFZM1753578,40,reefer,full,heavy,rail,deep_sea,export,,,Lighning Bulb
BUWY1781659,20,dry,full,medium,feeder,deep_sea,waterside_transshipment,,,Lighning Bulb
CBSM7231465,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,seal,,Lighning Bulb
AJYG4223199,40,dry,full,medium,rail,deep_sea,export,,,Lighning Bulb
BNGQ7747997,40,dry,full,heavy,rail,deep_sea,export,washing,,Lighning Bulb
TEMR8675635,40,reefer,full,light,rail,deep_sea,export,seal,,Lighning Bulb
CHEF3912697,40,dry,empty,light,rail,deep_sea,export,,,Lighning Bulb
BRKJ6832692,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Lighning Bulb
ADYD9573718,40,dry,full,light,rail,deep_sea,export,,,Lighning Bulb
LDLE5424234,40,dry,full,light,feeder,deep_sea,waterside_transshipment,stuff,,Lighning Bulb
BALY2786824,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,,Lighning Bulb
ULGV8278922,40,dry,full,light,rail,deep_sea,export,seal,,Lighning Bulb
LUXH4587198,40,dry,full,medium,rail,deep_sea,export,,,Lighning Bulb
CGXG1929722,40,dry,full,light,rail,deep_sea,export,,,Lighning Bulb
PMDE5139244,40,dry,full,light,feeder,deep_sea,waterside_transshipment,customs,,Lighning Bulb
OWCV5636267,20,reefer,full,light,rail,deep_sea,export,washing,,Lighning Bulb
TXHK8225655,20,dry,full,light,feeder,deep_sea,waterside_transshipment,seal,,Lighning Bulb
MONL8394134,40,dry,full,light,truck,deep_sea,export,washing,,Lighning Bulb
ASDQ3983438,40,dry,full,light,rail,deep_sea,export,seal,,Lighning Bulb
HWIH9124366,20,hazardous,full,light,rail,deep_sea,export,customs,,Lighning Bulb
KISG7617873,40,dry,full,light,rail,deep_sea,export,customs,,Lighning Bulb
TRML3452171,40,hazardous,full,light,truck,deep_sea,export,washing,,Lighning Bulb
OWCL6968885,40,reefer,full,medium,truck,deep_sea,export,washing,,Lighning Bulb
JWTU8661974,40,dry,full,light,truck,deep_sea,export,customs,,Lighning Bulb
HTUC4691775,20,reefer,full,light,rail,deep_sea,export,,,Lighning Bulb
WWAR7276335,40,dry,full,medium,rail,deep_sea,export,seal,,Lighning Bulb
IXGY3317687,40,dry,full,heavy,rail,deep_sea,export,customs,,Lighning Bulb
YKRC6846347,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,Lighning Bulb
KTUR4662221,20,dry,full,medium,feeder,deep_sea,waterside_transshipment,washing,,Lighning Bulb
DWVL6332592,40,dry,empty,medium,rail,deep_sea,export,,,Lighning Bulb
PJVN1146868,40,dry,full,light,feeder,deep_sea,waterside_transshipment,,,Lighning Bulb
TNRA2582487,40,dry,full,heavy,truck,deep_sea,export,washing,,Lighning Bulb
HOPZ1756615,40,dry,empty,light,rail,deep_sea,export,customs,,Lighning Bulb
YQXE7373966,40,dry,full,medium,rail,deep_sea,export,washing,,Lighning Bulb
KKRZ9819698,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,,Lighning Bulb
XXBE7771519,20,dry,full,light,rail,deep_sea,export,stuff,,Lighning Bulb
MSGL7836733,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,strip,,Lighning Bulb
UATC5376565,40,dry,full,light,truck,deep_sea,export,customs,,Lighning Bulb
ZBDW4185197,40,dry,empty,medium,rail,deep_sea,export,customs,,Lighning Bulb
NEUF9589482,40,dry,full,medium,rail,deep_sea,export,seal,,Lighning Bulb
MZAI4326383,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Lighning Bulb
IISN7963494,40,hazardous,full,medium,truck,deep_sea,export,strip,,Lighning Bulb
QCCR3287672,40,dry,full,medium,truck,deep_sea,export,seal,,Lighning Bulb
DNYZ6326241,40,dry,full,light,rail,deep_sea,export,strip,,Lighning Bulb
KZKK8249944,40,reefer,empty,heavy,rail,deep_sea,export,,,Lighning Bulb
CTUH7323476,40,dry,full,medium,rail,deep_sea,export,seal,,Lighning Bulb
YDCA1551124,40,dry,full,medium,rail,deep_sea,export,seal,,Lighning Bulb
UHNA8719241,40,hazardous,full,heavy,feeder,deep_sea,waterside_transshipment,,,Lighning Bulb
THIF9628467,40,dry,full,light,feeder,deep_sea,waterside_transshipment,strip,,Lighning Bulb
DHLA7542961,40,reefer,full,light,truck,deep_sea,export,,,Lighning Bulb
TEJI2721684,40,dry,full,heavy,truck,deep_sea,export,strip,,Lighning Bulb
HTEH7441611,40,reefer,full,heavy,truck,deep_sea,export,strip,,Lighning Bulb
LPPS8263751,20,dry,full,light,rail,deep_sea,export,,,Lighning Bulb
LJZL9116175,40,dry,full,light,truck,deep_sea,export,washing,,Lighning Bulb
EDLV7548651,40,dry,empty,heavy,rail,deep_sea,export,strip,,Lighning Bulb
VILN6151613,40,dry,empty,light,feeder,deep_sea,waterside_transshipment,,,Lighning Bulb
KZDG8145312,20,dry,full,heavy,feeder,deep_sea,waterside_transshipment,seal,,Lighning Bulb
MDEW1885944,20,hazardous,empty,medium,rail,deep_sea,export,,,Lighning Bulb
JLHQ2363828,40,dry,full,heavy,truck,deep_sea,export,,,Lighning Bulb
HJWO9954483,20,hazardous,full,light,rail,deep_sea,export,seal,,Lighning Bulb
BGTT3726524,40,dry,full,light,rail,deep_sea,export,,,Lighning Bulb
EXJP2158933,40,dry,full,heavy,rail,deep_sea,export,,,Lighning Bulb
BMLH6233188,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,,Lighning Bulb
SYNE6577751,40,reefer,empty,medium,feeder,deep_sea,waterside_transshipment,washing,,Lighning Bulb
KERE8717858,40,dry,full,heavy,truck,deep_sea,export,washing,,Lighning Bulb
IYYQ7495482,40,dry,full,heavy,truck,deep_sea,export,strip,,Lighning Bulb
ZLMC7383415,20,dry,full,medium,rail,deep_sea,export,stuff,,Lighning Bulb
OVZJ5548753,20,dry,empty,medium,truck,deep_sea,export,washing,,Lighning Bulb
CXAY3667454,20,dry,empty,medium,rail,deep_sea,export,washing,,Lighning Bulb
XDML9719649,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,,Lighning Bulb
QCDP5478874,40,dry,full,medium,truck,deep_sea,export,washing,,Lighning Bulb
CAGZ9385853,40,reefer,full,light,rail,deep_sea,export,,,Lighning Bulb
VRSW7889726,20,reefer,full,medium,rail,deep_sea,export,seal,,Lighning Bulb
YAJW4523338,40,dry,full,heavy,rail,deep_sea,export,strip,,Lighning Bulb
THUW2925898,20,dry,full,medium,feeder,deep_sea,waterside_transshipment,strip,,Lighning Bulb
CNEI3749647,20,dry,full,medium,truck,deep_sea,export,customs,,Lighning Bulb
HJXL1486768,40,dry,full,heavy,truck,deep_sea,export,washing,,Lighning Bulb
THUD7184377,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Lighning Bulb
NDBG9843365,40,reefer,full,light,truck,deep_sea,export,stuff,,Lighning Bulb
ILTP5836757,40,hazardous,full,light,truck,deep_sea,export,seal,,Lighning Bulb
REOA9151352,40,dry,full,heavy,rail,deep_sea,export,seal,,Lighning Bulb
KQUV8444253,40,dry,full,heavy,rail,deep_sea,export,,,Lighning Bulb
EFBU1526893,40,dry,full,heavy,rail,deep_sea,export,,,Lighning Bulb
FAVW2258843,40,dry,full,light,truck,deep_sea,export,seal,,Lighning Bulb
LKAU3678887,40,reefer,empty,light,deep_sea,deep_sea,waterside_transshipment,customs,,Lighning Bulb
BRYS8449726,40,dry,full,medium,rail,deep_sea,export,,,Lighning Bulb
CQNL6577262,40,dry,full,heavy,rail,deep_sea,export,,,Lighning Bulb
RILJ7491746,40,dry,full,light,rail,deep_sea,export,,,Lighning Bulb
GUZY9395911,40,dry,full,medium,rail,deep_sea,export,,,Lighning Bulb
XDWP9246454,40,dry,full,medium,rail,deep_sea,export,strip,,Lighning Bulb
RXKO6514423,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Lighning Bulb
JHVI9689145,40,dry,full,medium,rail,deep_sea,export,strip,,Lighning Bulb
FDLP4162672,20,dry,full,medium,truck,deep_sea,export,customs,,Lighning Bulb
FFAQ2681519,40,dry,full,medium,truck,deep_sea,export,strip,,Lighning Bulb
LKVJ9551494,20,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,customs,,Lighning Bulb
APTN6768865,20,dry,full,heavy,rail,deep_sea,export,,,Lighning Bulb
NUUW6483748,40,dry,full,medium,truck,deep_sea,export,washing,,Lighning Bulb
XAIG1968159,20,dry,full,medium,rail,deep_sea,export,,,Lighning Bulb
ZNNW2111353,40,reefer,full,medium,rail,deep_sea,export,seal,,Lighning Bulb
IEUC8546127,40,reefer,full,light,rail,deep_sea,export,,,Lighning Bulb
ONUZ1712225,20,dry,full,medium,truck,deep_sea,export,,,Lighning Bulb
ERHC7685518,40,reefer,full,light,rail,deep_sea,export,customs,,Lighning Bulb
GQBX2894125,20,reefer,full,medium,rail,deep_sea,export,,,Lighning Bulb
DTRW2493843,20,dry,full,heavy,rail,deep_sea,export,customs,,Lighning Bulb
MYLF5441141,20,dry,full,medium,rail,deep_sea,export,seal,,Lighning Bulb
CBMU8138282,40,dry,full,heavy,rail,deep_sea,export,strip,,Lighning Bulb
UMHO5596387,40,dry,full,medium,truck,deep_sea,export,,,Lighning Bulb
XUQJ1679197,40,reefer,full,medium,truck,deep_sea,export,seal,,Lighning Bulb
BRWJ4342529,40,dry,full,light,rail,deep_sea,export,strip,,Lighning Bulb
ZDGN1544359,40,dry,full,medium,truck,deep_sea,export,,,Lighning Bulb
GOPO3847921,40,dry,full,medium,rail,deep_sea,export,washing,,Lighning Bulb
FBLQ6769419,40,hazardous,full,medium,rail,deep_sea,export,seal,,Lighning Bulb
ITLH2797438,40,hazardous,empty,heavy,truck,deep_sea,export,washing,,Lighning Bulb
YRYI4552983,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,,Lighning Bulb
IWNZ2855569,40,dry,full,light,truck,deep_sea,export,washing,,Lighning Bulb
LEEM2977471,20,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,,Lighning Bulb
SXSR2234275,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Lighning Bulb,
HRJI1559437,40,dry,full,light,deep_sea,rail,import,washing,Lighning Bulb,
NCRP1573312,40,dry,full,medium,deep_sea,rail,import,customs,Lighning Bulb,
KCPE2629231,40,reefer,full,medium,deep_sea,rail,import,customs,Lighning Bulb,
HEMM9954194,40,reefer,empty,heavy,deep_sea,rail,import,seal,Lighning Bulb,
IGUE3389117,40,reefer,empty,medium,deep_sea,truck,import,strip,Lighning Bulb,
OAAD5888912,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Lighning Bulb,
UBKY7252493,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,Lighning Bulb,
ZZPI5137423,40,hazardous,full,medium,deep_sea,rail,import,,Lighning Bulb,
LIWE7789355,40,dry,empty,medium,deep_sea,truck,import,stuff,Lighning Bulb,
YRCK7321999,40,dry,full,heavy,deep_sea,rail,import,washing,Lighning Bulb,
JXOE6372937,20,dry,full,medium,deep_sea,rail,import,stuff,Lighning Bulb,
UHLC5783926,40,dry,full,heavy,deep_sea,rail,import,customs,Lighning Bulb,
AWSW2162269,40,dry,full,light,deep_sea,truck,import,,Lighning Bulb,
AYWK6476661,40,dry,full,heavy,deep_sea,rail,import,washing,Lighning Bulb,
DWER5398981,40,reefer,empty,medium,deep_sea,deep_sea,waterside_transshipment,,Lighning Bulb,
NLEF5797149,40,hazardous,full,heavy,deep_sea,rail,import,strip,Lighning Bulb,
DKID9265877,40,dry,full,light,deep_sea,rail,import,,Lighning Bulb,
SNYY1938555,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,stuff,Lighning Bulb,
FIXA3756755,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,Lighning Bulb,
TNEM2827639,40,dry,full,light,deep_sea,rail,import,,Lighning Bulb,
CWLS9849622,20,dry,empty,light,deep_sea,truck,import,customs,Lighning Bulb,
OIBM6248861,40,hazardous,full,heavy,deep_sea,rail,import,,Lighning Bulb,
KPNX7361917,40,dry,empty,light,deep_sea,rail,import,washing,Lighning Bulb,
ZJSH6682836,40,dry,full,light,deep_sea,rail,import,,Lighning Bulb,
RNWB2895682,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,,Lighning Bulb,
VQLL8367251,40,dry,full,light,deep_sea,rail,import,customs,Lighning Bulb,
VQAI7524961,40,dry,empty,heavy,deep_sea,rail,import,,Lighning Bulb,
EFKA1223742,40,dry,full,medium,deep_sea,truck,import,washing,Lighning Bulb,
TYRK6637765,20,dry,empty,medium,deep_sea,rail,import,washing,Lighning Bulb,
FGKF1146743,20,dry,full,medium,deep_sea,rail,import,seal,Lighning Bulb,
CBMZ4926194,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Lighning Bulb,
PZLJ7497192,40,dry,full,medium,deep_sea,rail,import,strip,Lighning Bulb,
OULR7758171,40,hazardous,empty,medium,deep_sea,truck,import,customs,Lighning Bulb,
UWWJ8658374,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Lighning Bulb,
ZELW8478664,40,dry,empty,heavy,deep_sea,feeder,waterside_transshipment,customs,Lighning Bulb,
DBPV9735322,40,dry,full,medium,deep_sea,rail,import,,Lighning Bulb,
UHBF2659374,20,dry,full,heavy,deep_sea,rail,import,washing,Lighning Bulb,
HBRL2145119,40,dry,empty,medium,deep_sea,rail,import,,Lighning Bulb,
OZJG6745822,20,dry,full,medium,deep_sea,feeder,waterside_transshipment,customs,Lighning Bulb,
OBJS8511377,40,reefer,full,heavy,deep_sea,rail,import,stuff,Lighning Bulb,
GYJX6421361,40,dry,empty,heavy,deep_sea,truck,import,,Lighning Bulb,
GFFM6788455,40,dry,full,light,deep_sea,truck,import,customs,Lighning Bulb,
TWOM8572118,20,reefer,full,light,deep_sea,truck,import,seal,Lighning Bulb,
JWMT3284483,40,hazardous,full,heavy,deep_sea,feeder,waterside_transshipment,stuff,Lighning Bulb,
ZBHA1315546,20,dry,full,medium,deep_sea,rail,import,washing,Lighning Bulb,
DSNB3941239,40,dry,full,light,deep_sea,feeder,waterside_transshipment,strip,Lighning Bulb,
NWVE8258585,20,dry,empty,medium,deep_sea,rail,import,customs,Lighning Bulb,
JADA8415569,40,hazardous,full,medium,deep_sea,rail,import,washing,Lighning Bulb,
KDAP2734553,40,dry,empty,heavy,deep_sea,feeder,waterside_transshipment,seal,Lighning Bulb,
AUHS3923173,40,dry,full,light,deep_sea,rail,import,customs,Lighning Bulb,
YERM6719765,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,Lighning Bulb,
TKUD7593461,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Lighning Bulb,
WUND2551235,40,dry,full,medium,deep_sea,truck,import,washing,Lighning Bulb,
CTIZ4419933,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,Lighning Bulb,
CANR5923236,40,dry,full,light,deep_sea,rail,import,washing,Lighning Bulb,
UJQH7992237,20,dry,empty,heavy,deep_sea,truck,import,,Lighning Bulb,
EJFY5623623,40,dry,full,heavy,deep_sea,feeder,waterside_transshipment,,Lighning Bulb,
QXOJ1578594,40,dry,empty,light,deep_sea,rail,import,customs,Lighning Bulb,
