id,size,type,status,weight,inbound_mode,outbound_mode,direction,service,input_vessel,input_vessel_carrier,input_vessel_liner,input_vessel_service,output_vessel,output_vessel_carrier,output_vessel_liner,output_vessel_service
AQJJ8639168,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
BJLR5916885,40,dry,empty,light,rail,deep_sea,export,"customs, stuff",,,,,Mette Marit,,MSC,ATL
ZOTW3274252,40,reefer,empty,light,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
PVQC8951775,20,dry,full,light,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
QJGK5826456,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
OHGO8515131,20,dry,full,light,feeder,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
PMFU6685732,40,"dry, reefer",full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
BCOR4469722,40,dry,empty,light,truck,deep_sea,export,"seal, customs",,,,,Mette Marit,,MSC,ATL
SHNQ9471283,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
NAYP4387481,40,"reefer, tank",empty,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
CBUK9423255,20,dry,full,medium,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
DGXD5883598,20,"dry, hazardous",full,heavy,feeder,deep_sea,waterside_transshipment,stuff,,,,,Mette Marit,,MSC,ATL
NUPJ4573338,20,dry,empty,light,truck,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
CTPV3752684,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
YXUQ7989542,40,dry,full,medium,rail,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
XTOA3643388,40,"dry, tank",full,heavy,deep_sea,deep_sea,waterside_transshipment,stuff,,,,,Mette Marit,,MSC,ATL
UBZI4532835,40,"dry, reefer",empty,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
LGQL3848583,40,dry,full,heavy,truck,deep_sea,export,"seal, customs, stuff",,,,,Mette Marit,,MSC,ATL
GYOV5353899,20,dry,empty,heavy,rail,deep_sea,export,"washing, seal",,,,,Mette Marit,,MSC,ATL
NXCU1637184,20,dry,full,medium,truck,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
KQBT5158163,40,dry,full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
SMVC9865487,20,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
NWTP1429541,40,reefer,empty,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
ACVP6619576,40,dry,full,medium,truck,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
XHKX9331279,20,dry,full,light,rail,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
MPYV6545846,20,"dry, hazardous",full,heavy,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
QFBY8191179,20,dry,empty,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
BGOH9879493,40,dry,full,heavy,feeder,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
ZUSX9833469,40,dry,full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
DTEQ8465782,40,dry,full,light,rail,deep_sea,export,"customs, strip",,,,,Mette Marit,,MSC,ATL
PFJQ4576938,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
FGOT1858134,40,dry,full,medium,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
WORP6941186,20,"dry, reefer",full,light,rail,deep_sea,export,"strip, stuff",,,,,Mette Marit,,MSC,ATL
ZMQO9353818,20,dry,full,heavy,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
GRMZ2855126,20,dry,full,light,rail,deep_sea,export,"customs, stuff",,,,,Mette Marit,,MSC,ATL
YCML3453915,40,"dry, reefer",full,medium,feeder,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
YQUY3823317,40,dry,full,light,feeder,deep_sea,waterside_transshipment,"seal, customs, strip",,,,,Mette Marit,,MSC,ATL
EIFU4536533,40,dry,full,medium,rail,deep_sea,export,"customs, stuff",,,,,Mette Marit,,MSC,ATL
OSQB6675459,20,dry,full,heavy,rail,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
CWLZ4887181,20,"dry, reefer",full,light,truck,deep_sea,export,"seal, customs",,,,,Mette Marit,,MSC,ATL
OPTZ7921836,40,dry,full,light,truck,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
GKAF4412381,40,dry,full,light,feeder,deep_sea,waterside_transshipment,"seal, customs",,,,,Mette Marit,,MSC,ATL
IMPN3853414,20,dry,full,light,rail,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
GYUZ2913451,40,"dry, reefer",full,light,deep_sea,deep_sea,waterside_transshipment,"customs, strip",,,,,Mette Marit,,MSC,ATL
FWHJ2329747,20,dry,full,heavy,rail,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
EHOB9899969,20,"dry, hazardous",full,medium,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
TFAH2678649,40,"dry, reefer",full,light,rail,deep_sea,export,"seal, strip",,,,,Mette Marit,,MSC,ATL
WSVD7632163,40,reefer,full,medium,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
KTQF6967517,40,dry,full,medium,rail,deep_sea,export,"seal, customs",,,,,Mette Marit,,MSC,ATL
UYNV6924846,40,dry,full,light,rail,deep_sea,export,"seal, customs",,,,,Mette Marit,,MSC,ATL
TGQK5128354,40,"dry, hazardous",full,light,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Mette Marit,,MSC,ATL
BPIS9563737,40,dry,full,medium,rail,deep_sea,export,"strip, stuff",,,,,Mette Marit,,MSC,ATL
MLLC1292221,40,"dry, hazardous",empty,light,feeder,deep_sea,waterside_transshipment,"seal, stuff",,,,,Mette Marit,,MSC,ATL
ZYWF2647198,40,dry,full,light,rail,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
GFNI5843948,40,reefer,full,heavy,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
PUYH8498514,40,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,stuff,,,,,Mette Marit,,MSC,ATL
YTKP6939144,40,"dry, reefer",empty,medium,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
TDAS7466469,20,dry,full,medium,rail,deep_sea,export,"seal, customs, strip",,,,,Mette Marit,,MSC,ATL
IRLS7455739,40,dry,full,heavy,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
VPIN4466529,40,dry,full,medium,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
JEPK3513231,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,stuff,,,,,Mette Marit,,MSC,ATL
CMFH3432796,40,dry,full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
ZYRG3685365,40,dry,full,light,feeder,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
IUTM8561276,40,"dry, hazardous",full,heavy,deep_sea,deep_sea,waterside_transshipment,stuff,,,,,Mette Marit,,MSC,ATL
WGKA9263128,40,dry,full,light,feeder,deep_sea,waterside_transshipment,"customs, strip",,,,,Mette Marit,,MSC,ATL
FCDD3632777,40,dry,full,medium,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
CMYD7368243,40,dry,full,light,rail,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
TOAN9938684,20,dry,full,light,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
YALB7633715,20,dry,empty,light,feeder,deep_sea,waterside_transshipment,strip,,,,,Mette Marit,,MSC,ATL
INFT3546434,20,"dry, reefer",full,medium,truck,deep_sea,export,"strip, stuff",,,,,Mette Marit,,MSC,ATL
WPFZ3664216,20,"dry, reefer, tank",full,medium,deep_sea,deep_sea,waterside_transshipment,"strip, stuff",,,,,Mette Marit,,MSC,ATL
JAOY2815567,40,dry,full,heavy,truck,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
TMFB7955334,40,dry,full,heavy,feeder,deep_sea,waterside_transshipment,washing,,,,,Mette Marit,,MSC,ATL
ELOT6674475,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,seal,,,,,Mette Marit,,MSC,ATL
DCWF2298351,40,dry,full,medium,truck,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
ZEGH6476371,20,"dry, reefer",full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
JYMT9889258,40,dry,full,heavy,rail,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
PONV7471298,40,"dry, reefer",full,heavy,truck,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
IKUR3899449,40,dry,full,light,truck,deep_sea,export,"washing, strip",,,,,Mette Marit,,MSC,ATL
OPJE1851173,40,dry,full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
XTKY9749715,20,dry,full,heavy,truck,deep_sea,export,customs,,,,,Mette Marit,,MSC,ATL
NEIH3832423,40,dry,full,medium,rail,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
AZXA7981597,40,hazardous,empty,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
PGCW6248741,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
HOVD5148983,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,,,,,Mette Marit,,MSC,ATL
KXOP1252896,40,"dry, reefer",full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
VGAZ7926333,40,dry,full,light,feeder,deep_sea,waterside_transshipment,stuff,,,,,Mette Marit,,MSC,ATL
FECP7538634,40,"dry, hazardous",empty,medium,rail,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
VVUG4839123,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Mette Marit,,MSC,ATL
WCXP7482311,40,"dry, hazardous",full,heavy,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
SMNN3377971,20,"dry, reefer",full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
ZBLR6382189,40,dry,empty,heavy,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
REYP3551839,40,dry,full,medium,rail,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
DAHC8289689,40,"dry, hazardous",empty,medium,truck,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
CVLO2267866,40,dry,empty,medium,rail,deep_sea,export,"washing, customs, stuff",,,,,Mette Marit,,MSC,ATL
UZFK5951181,40,dry,full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
CEBF5444884,40,dry,full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
DIPU9392321,40,dry,full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
RKVK9971587,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
SOXB4569133,40,dry,full,light,rail,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
LRVM3356339,20,"dry, tank",empty,light,feeder,deep_sea,waterside_transshipment,"washing, seal",,,,,Mette Marit,,MSC,ATL
LCOP8453816,40,dry,full,light,feeder,deep_sea,waterside_transshipment,strip,,,,,Mette Marit,,MSC,ATL
XPBN8258963,20,"dry, reefer",full,heavy,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
NTAK1893868,20,"dry, reefer",full,heavy,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
AHHP8927772,40,dry,full,light,feeder,deep_sea,waterside_transshipment,"customs, strip",,,,,Mette Marit,,MSC,ATL
PTJC1974477,20,dry,full,light,rail,deep_sea,export,"seal, strip, stuff",,,,,Mette Marit,,MSC,ATL
ARRC6141362,40,dry,full,light,feeder,deep_sea,waterside_transshipment,"washing, customs",,,,,Mette Marit,,MSC,ATL
JREC5263356,40,"dry, reefer",full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
BXWY9712292,40,dry,full,heavy,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
DHPP6572647,40,"dry, reefer",empty,medium,truck,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
ZXZO1762876,20,dry,full,heavy,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
YEJU2758966,20,"dry, reefer",full,medium,rail,deep_sea,export,"customs, stuff",,,,,Mette Marit,,MSC,ATL
BUIG2261544,40,"dry, tank",empty,medium,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
ZHRN9278421,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"strip, stuff",,,,,Mette Marit,,MSC,ATL
LVRX5552247,40,"dry, tank",full,medium,rail,deep_sea,export,customs,,,,,Mette Marit,,MSC,ATL
BVWD7389843,40,dry,full,medium,truck,deep_sea,export,customs,,,,,Mette Marit,,MSC,ATL
KCKI2897189,20,hazardous,full,light,truck,deep_sea,export,"washing, seal, stuff",,,,,Mette Marit,,MSC,ATL
TYCQ8623961,20,dry,full,heavy,rail,deep_sea,export,"customs, stuff",,,,,Mette Marit,,MSC,ATL
POCG3739755,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,seal,,,,,Mette Marit,,MSC,ATL
XHTC4714692,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
RVEE5448531,20,"dry, hazardous",full,light,truck,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
OXPQ4984436,40,dry,full,medium,rail,deep_sea,export,"customs, stuff",,,,,Mette Marit,,MSC,ATL
OQEO8786953,40,dry,full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
YPFH7452481,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,"washing, customs",,,,,Mette Marit,,MSC,ATL
OXKU1453434,20,reefer,full,heavy,rail,deep_sea,export,"washing, customs, stuff",,,,,Mette Marit,,MSC,ATL
OQYO6738894,40,reefer,empty,medium,rail,deep_sea,export,"seal, stuff",,,,,Mette Marit,,MSC,ATL
GSVR7738191,20,"dry, reefer, hazardous",full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
JSJF3279599,20,dry,full,light,rail,deep_sea,export,customs,,,,,Mette Marit,,MSC,ATL
XAVR6788683,20,"dry, reefer",full,medium,feeder,deep_sea,waterside_transshipment,seal,,,,,Mette Marit,,MSC,ATL
AGOD6676488,40,dry,empty,light,feeder,deep_sea,waterside_transshipment,"washing, stuff",,,,,Mette Marit,,MSC,ATL
UQJF8923625,20,hazardous,full,light,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
AIDB4282266,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"customs, strip, stuff",,,,,Mette Marit,,MSC,ATL
HGEY4475681,20,dry,full,medium,truck,deep_sea,export,"strip, stuff",,,,,Mette Marit,,MSC,ATL
TFNK3861145,40,dry,empty,heavy,truck,deep_sea,export,customs,,,,,Mette Marit,,MSC,ATL
GIKI2112115,40,dry,full,medium,rail,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
IFJB5953841,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,stuff,,,,,Mette Marit,,MSC,ATL
RWXE6522655,40,"dry, reefer",full,medium,rail,deep_sea,export,customs,,,,,Mette Marit,,MSC,ATL
QXUP3678689,40,reefer,full,light,rail,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
YCVL1534316,40,dry,full,heavy,rail,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
LXXO9465454,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,customs,,,,,Mette Marit,,MSC,ATL
STGW7947698,40,"dry, reefer",full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
TLKF3917845,40,dry,full,light,truck,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
WIDO4925777,40,dry,full,heavy,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
LQUF7845247,40,reefer,full,medium,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
UTKZ8777436,40,dry,full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
JQVJ4455432,40,dry,full,heavy,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
QUXN2997449,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,customs,,,,,Mette Marit,,MSC,ATL
JMQS1163312,40,dry,full,medium,rail,deep_sea,export,"washing, seal",,,,,Mette Marit,,MSC,ATL
WSLT1283594,40,dry,full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
WMPG6737742,20,"dry, hazardous",full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
ZTHL2558978,20,dry,full,heavy,truck,deep_sea,export,"strip, stuff",,,,,Mette Marit,,MSC,ATL
IWYC7353946,40,dry,full,heavy,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
CKWX9169693,40,"dry, reefer",full,medium,rail,deep_sea,export,"washing, strip",,,,,Mette Marit,,MSC,ATL
UOOS8181835,40,dry,empty,heavy,rail,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
NAPU7333233,40,dry,full,heavy,feeder,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
AUTE3749866,20,"dry, reefer",full,heavy,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
CMBT8481217,40,dry,full,medium,rail,deep_sea,export,"seal, customs",,,,,Mette Marit,,MSC,ATL
ANJJ4216613,40,dry,full,light,truck,deep_sea,export,"washing, customs, stuff",,,,,Mette Marit,,MSC,ATL
EINQ2117851,40,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
BZKI5933334,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,"washing, strip",,,,,Mette Marit,,MSC,ATL
ACWB7262137,40,dry,full,light,feeder,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
IUIP8468563,20,dry,full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
KBJV8573178,40,"dry, hazardous",full,medium,rail,deep_sea,export,"washing, stuff",,,,,Mette Marit,,MSC,ATL
CQPM7236791,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,,,,,Mette Marit,,MSC,ATL
VBNL8363524,40,dry,full,light,feeder,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
IJMB6149847,40,dry,full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
TJWC4495512,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
MNIS8189562,20,"dry, tank",full,medium,rail,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
CAAZ6458127,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
AHTB4723645,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
BWPB1551776,40,hazardous,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
VZIR8453362,40,"dry, reefer, hazardous",empty,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
YYLF8421152,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,,,,,Mette Marit,,MSC,ATL
VHUU2782432,40,"dry, tank",empty,light,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
ZFEV5666515,20,dry,full,medium,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
WQJE1234341,40,dry,full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
GYLG9529115,20,dry,full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
JTJE4857231,40,dry,full,medium,rail,deep_sea,export,"customs, strip, stuff",,,,,Mette Marit,,MSC,ATL
ADGN5516492,40,dry,full,heavy,rail,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
KWZW5118945,40,"dry, reefer",full,heavy,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
WLPQ2451243,20,dry,full,medium,rail,deep_sea,export,"washing, stuff",,,,,Mette Marit,,MSC,ATL
HVJO3282773,40,"dry, reefer",full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
ECJR8816751,40,dry,full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
CDZE9315234,20,dry,empty,medium,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
RYXO2578449,20,dry,full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
AJGC5468611,40,dry,empty,medium,rail,deep_sea,export,customs,,,,,Mette Marit,,MSC,ATL
NSEZ1266168,40,"dry, hazardous",full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
IEXT6592389,40,dry,full,light,feeder,deep_sea,waterside_transshipment,"washing, stuff",,,,,Mette Marit,,MSC,ATL
EJLN7828838,40,"dry, reefer, hazardous",full,light,rail,deep_sea,export,"washing, seal, strip",,,,,Mette Marit,,MSC,ATL
XBIM6691319,20,hazardous,full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Mette Marit,,MSC,ATL
MQWY1997127,40,dry,full,medium,rail,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
YGCK1137482,20,dry,full,medium,truck,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
SEHM5231152,40,dry,full,medium,rail,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
WFJE4659585,20,"dry, reefer",empty,light,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
ESZL3535342,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
TAIJ4236952,40,dry,full,medium,rail,deep_sea,export,"washing, strip",,,,,Mette Marit,,MSC,ATL
KIML4332447,40,"dry, hazardous",full,medium,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
VHIZ3712389,40,dry,empty,light,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
NYDZ7317984,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
OSWN1794865,40,dry,empty,light,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
LSBE9963535,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Mette Marit,,MSC,ATL
ZLAT2376112,40,dry,full,medium,truck,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
REOY4694476,20,dry,full,medium,feeder,deep_sea,waterside_transshipment,customs,,,,,Mette Marit,,MSC,ATL
URTH1962182,40,"dry, tank",full,light,rail,deep_sea,export,"customs, strip",,,,,Mette Marit,,MSC,ATL
XJVV4835857,20,hazardous,full,light,truck,deep_sea,export,customs,,,,,Mette Marit,,MSC,ATL
BTRZ3735448,40,dry,full,light,rail,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
UITX8686846,40,dry,full,heavy,rail,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
RVJM9414979,20,dry,full,heavy,feeder,deep_sea,waterside_transshipment,"customs, strip, stuff",,,,,Mette Marit,,MSC,ATL
KNRC6782484,40,dry,full,heavy,truck,deep_sea,export,"customs, strip",,,,,Mette Marit,,MSC,ATL
YFPY7463487,40,dry,empty,light,rail,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
DHSD3344738,40,dry,full,heavy,rail,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
JJFM8891173,40,"reefer, hazardous",full,light,rail,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
DXPL9911232,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
MNHJ3467959,40,dry,empty,light,truck,deep_sea,export,"washing, strip",,,,,Mette Marit,,MSC,ATL
QCAQ6695485,20,"dry, reefer",full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
IJHQ9212444,40,dry,full,medium,rail,deep_sea,export,customs,,,,,Mette Marit,,MSC,ATL
FHEM3594221,40,reefer,empty,light,rail,deep_sea,export,"washing, strip",,,,,Mette Marit,,MSC,ATL
ZTSG7879616,40,"dry, hazardous",full,medium,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
TFHH9213658,40,"dry, hazardous",full,medium,truck,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
TKZM8153296,40,dry,full,light,truck,deep_sea,export,customs,,,,,Mette Marit,,MSC,ATL
ZFCL4642167,40,dry,empty,light,truck,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
LWXA9114526,40,dry,full,heavy,rail,deep_sea,export,"strip, stuff",,,,,Mette Marit,,MSC,ATL
YIOC4664846,40,"dry, reefer",full,medium,feeder,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
SNKI9162195,20,dry,full,heavy,rail,deep_sea,export,"washing, stuff",,,,,Mette Marit,,MSC,ATL
BRYW1991126,40,"dry, reefer",full,medium,deep_sea,deep_sea,waterside_transshipment,strip,,,,,Mette Marit,,MSC,ATL
NCNS2286164,20,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Mette Marit,,MSC,ATL
KCDL9286175,40,"reefer, tank",full,heavy,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
TXMQ3811728,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
XOTV3213244,20,dry,full,light,truck,deep_sea,export,strip,,,,,Mette Marit,,MSC,ATL
QUOI6876524,40,"dry, tank",full,medium,rail,deep_sea,export,seal,,,,,Mette Marit,,MSC,ATL
OTMY3732933,20,dry,full,medium,rail,deep_sea,export,stuff,,,,,Mette Marit,,MSC,ATL
GWCQ2336314,40,dry,full,light,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
VHDK2487911,40,dry,full,heavy,rail,deep_sea,export,"seal, customs",,,,,Mette Marit,,MSC,ATL
YUZX1386656,20,"dry, reefer",full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
DZIW7387356,40,"dry, hazardous",empty,medium,deep_sea,deep_sea,waterside_transshipment,stuff,,,,,Mette Marit,,MSC,ATL
LNOU5238898,20,dry,empty,heavy,rail,deep_sea,export,"seal, customs, stuff",,,,,Mette Marit,,MSC,ATL
UGXE6617674,20,dry,full,medium,rail,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
DADH8197588,20,dry,full,light,feeder,deep_sea,waterside_transshipment,"washing, stuff",,,,,Mette Marit,,MSC,ATL
NPMV4693535,20,dry,full,medium,rail,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
VSYQ9823319,20,dry,full,medium,rail,deep_sea,export,washing,,,,,Mette Marit,,MSC,ATL
MMGA1445496,20,"dry, hazardous",full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Mette Marit,,MSC,ATL
SUGC9619691,20,"dry, reefer, hazardous",full,heavy,truck,deep_sea,export,,,,,,Mette Marit,,MSC,ATL
UIWA4349488,40,dry,full,light,truck,deep_sea,export,"seal, strip",,,,,Mette Marit,,MSC,ATL
