Dataset;Name;"Time IN";"Time OUT";Size;Status;Type;Service;Direction;Weight;"Mode IN";"Mode OUT";"Carrier IN";"Carrier OUT";"Service IN";"Service OUT";"Liner IN";"Liner OUT";Position;PoD;Block;X1;X2;Y1;Y2;Z1;Z2
Advanced;QETQ7569342;"2023-09-30 21:00:00";"2023-10-05 08:31:00";"40ft (feu)";full;dry;"seal, customs, strip, stuff";export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;JVNR6133672;"2023-10-01 12:07:00";"2023-10-05 06:43:00";"40ft (feu)";full;dry;customs;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KZAV1334346;"2023-09-25 04:52:00";"2023-10-05 12:24:00";"40ft (feu)";full;dry;"washing, seal, stuff";export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;NLGL3691926;"2023-09-21 19:29:00";"2023-10-05 09:32:00";"40ft (feu)";full;dry;stuff;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;TJQZ6144818;"2023-09-22 05:00:00";"2023-10-05 19:11:00";"40ft (feu)";full;dry;"seal, strip, stuff";export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SKIZ8427116;"2023-10-02 01:25:00";"2023-10-05 10:14:00";"40ft (feu)";full;"dry, hazardous";seal;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;CTLI9193355;"2023-09-21 10:29:00";"2023-10-05 09:39:00";"20ft (teu)";full;dry;;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;TMVK4722887;"2023-10-04 09:41:00";"2023-10-05 08:54:00";"40ft (feu)";full;dry;;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;TKNH4551385;"2023-10-04 17:16:00";"2023-10-05 03:05:00";"40ft (feu)";full;dry;;"ws ts";light;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ZPAO6987987;"2023-10-03 11:26:00";"2023-10-05 14:21:00";"20ft (teu)";empty;dry;customs;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;MFMA2315535;"2023-09-24 22:09:00";"2023-10-05 20:21:00";"40ft (feu)";full;dry;;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SFCW6344817;"2023-09-21 07:56:00";"2023-10-05 19:06:00";"40ft (feu)";full;dry;stuff;"ws ts";heavy;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;NTGE3578193;"2023-09-24 22:54:00";"2023-10-05 07:07:00";"20ft (teu)";full;dry;"customs, stuff";export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;BNBN2379217;"2023-09-23 20:43:00";"2023-10-05 03:29:00";"20ft (teu)";full;dry;;"ws ts";heavy;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;FWPO8891333;"2023-10-02 17:12:00";"2023-10-05 08:45:00";"20ft (teu)";empty;dry;stuff;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;JSQD6724941;"2023-09-26 22:54:00";"2023-10-05 19:12:00";"20ft (teu)";full;dry;;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SEYI1977542;"2023-09-28 02:04:00";"2023-10-05 19:05:00";"20ft (teu)";full;dry;customs;"ws ts";heavy;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;LODN7463767;"2023-10-01 20:06:00";"2023-10-05 09:45:00";"20ft (teu)";empty;"dry, hazardous";;"ws ts";middle;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;JXPU3627591;"2023-09-21 13:32:00";"2023-10-05 08:44:00";"20ft (teu)";full;dry;washing;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;AMBL8952488;"2023-09-23 12:51:00";"2023-10-05 03:54:00";"40ft (feu)";full;dry;seal;"ws ts";middle;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;EYNG2649384;"2023-09-26 21:55:00";"2023-10-05 04:49:00";"40ft (feu)";empty;dry;;"ws ts";light;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;HGGY2966867;"2023-09-22 21:05:00";"2023-10-05 10:31:00";"20ft (teu)";full;tank;"washing, customs, strip";export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;RYXF9325187;"2023-09-21 11:00:00";"2023-10-05 10:47:00";"20ft (teu)";full;dry;stuff;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;AQAN7715448;"2023-09-30 14:24:00";"2023-10-05 08:36:00";"20ft (teu)";full;dry;stuff;export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;DUTR1111164;"2023-10-04 08:06:00";"2023-10-05 18:37:00";"40ft (feu)";empty;dry;;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;GDVA5542883;"2023-09-27 23:12:00";"2023-10-05 10:36:00";"40ft (feu)";full;dry;washing;"ws ts";heavy;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;UAHO6351696;"2023-09-20 10:12:00";"2023-10-05 03:16:00";"40ft (feu)";full;dry;;"ws ts";heavy;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;CBZD6594494;"2023-10-02 07:59:00";"2023-10-05 05:58:00";"20ft (teu)";full;dry;;export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;YWMB3435498;"2023-09-28 04:25:00";"2023-10-05 03:53:00";"40ft (feu)";empty;dry;;export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;OAFX4175386;"2023-09-21 20:02:00";"2023-10-05 14:08:00";"40ft (feu)";full;"reefer, tank";stuff;"ws ts";middle;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ZGCY8154865;"2023-09-26 14:56:00";"2023-10-05 09:26:00";"40ft (feu)";full;dry;;"ws ts";middle;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;OIYO3382724;"2023-09-22 17:16:00";"2023-10-05 21:07:00";"20ft (teu)";full;"dry, hazardous";seal;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ICAY1498518;"2023-09-28 05:46:00";"2023-10-05 14:50:00";"40ft (feu)";full;dry;;"ws ts";middle;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;EEKD3974787;"2023-09-20 05:17:00";"2023-10-05 19:24:00";"40ft (feu)";empty;dry;washing;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;BTBL3543729;"2023-09-29 10:02:00";"2023-10-05 06:29:00";"40ft (feu)";full;dry;stuff;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ZXKO4182518;"2023-09-21 20:08:00";"2023-10-05 13:43:00";"40ft (feu)";full;"dry, reefer";;"ws ts";light;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;CMQV8137112;"2023-09-27 00:46:00";"2023-10-05 02:56:00";"40ft (feu)";empty;dry;"seal, strip, stuff";"ws ts";light;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SWKQ5347261;"2023-09-25 22:58:00";"2023-10-05 02:25:00";"40ft (feu)";full;"dry, reefer";;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ZHUI2663349;"2023-09-30 14:32:00";"2023-10-05 16:01:00";"40ft (feu)";full;"dry, reefer";;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;WWGZ6561499;"2023-10-04 17:52:00";"2023-10-05 07:59:00";"40ft (feu)";full;reefer;"washing, seal, customs";export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;MOGK8326293;"2023-09-24 09:46:00";"2023-10-05 06:32:00";"20ft (teu)";full;dry;seal;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;YKOO3557768;"2023-09-24 08:53:00";"2023-10-05 14:42:00";"40ft (feu)";full;dry;"washing, customs, strip";export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;EHDU2885214;"2023-09-23 16:39:00";"2023-10-05 07:04:00";"40ft (feu)";full;dry;"washing, stuff";export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;QUZD6979814;"2023-09-26 03:13:00";"2023-10-05 11:20:00";"20ft (teu)";full;"dry, reefer";"washing, customs, stuff";export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;CSOW5464476;"2023-09-21 14:15:00";"2023-10-05 06:59:00";"40ft (feu)";full;dry;;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KVHS2971664;"2023-09-22 03:29:00";"2023-10-05 16:18:00";"40ft (feu)";full;dry;seal;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;RFNB8559616;"2023-09-20 14:08:00";"2023-10-05 05:31:00";"40ft (feu)";empty;dry;"washing, seal, customs, stuff";export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SEAC3421116;"2023-09-24 18:54:00";"2023-10-05 16:23:00";"40ft (feu)";full;dry;"seal, customs";export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;MBJJ9621587;"2023-09-21 12:22:00";"2023-10-05 05:06:00";"20ft (teu)";full;dry;;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;YYUJ4696824;"2023-10-03 22:11:00";"2023-10-05 19:21:00";"40ft (feu)";empty;dry;;export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;YXAX5832633;"2023-09-29 03:01:00";"2023-10-05 14:22:00";"40ft (feu)";empty;"dry, hazardous";"seal, customs, strip, stuff";"ws ts";middle;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ARGM3761327;"2023-10-04 03:32:00";"2023-10-05 07:06:00";"40ft (feu)";full;dry;"seal, customs, stuff";export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SPFY9797255;"2023-09-23 10:01:00";"2023-10-05 10:12:00";"40ft (feu)";empty;"dry, reefer";"washing, stuff";"ws ts";light;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;OLMI4465916;"2023-10-01 01:01:00";"2023-10-05 11:50:00";"40ft (feu)";full;dry;customs;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;LQLR8293956;"2023-10-03 03:17:00";"2023-10-05 11:25:00";"20ft (teu)";full;dry;;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;FQVI5599994;"2023-10-01 04:55:00";"2023-10-05 10:16:00";"20ft (teu)";full;dry;"washing, customs";export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;UVOT1625994;"2023-09-21 17:59:00";"2023-10-05 16:46:00";"40ft (feu)";full;"dry, reefer";seal;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;QXSG2698675;"2023-09-23 22:13:00";"2023-10-05 15:22:00";"40ft (feu)";full;dry;;"ws ts";light;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SERG9379552;"2023-09-21 01:11:00";"2023-10-05 15:14:00";"20ft (teu)";full;dry;;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KXWC1877258;"2023-09-30 20:43:00";"2023-10-05 04:33:00";"40ft (feu)";full;dry;stuff;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;JWIQ4388114;"2023-09-29 06:28:00";"2023-10-05 19:46:00";"40ft (feu)";full;"dry, reefer";"washing, seal, customs";"ws ts";heavy;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;MMKW6844117;"2023-09-28 13:36:00";"2023-10-05 10:58:00";"40ft (feu)";full;dry;;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ISVS4147437;"2023-09-20 20:48:00";"2023-10-05 15:04:00";"20ft (teu)";full;"dry, reefer";stuff;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;XAPO4364824;"2023-10-03 17:53:00";"2023-10-05 20:45:00";"40ft (feu)";full;dry;seal;"ws ts";light;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;WPTI3151289;"2023-09-27 02:25:00";"2023-10-05 07:27:00";"40ft (feu)";empty;dry;customs;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;APJV5774847;"2023-10-04 16:27:00";"2023-10-05 07:37:00";"20ft (teu)";full;hazardous;"customs, stuff";"ws ts";middle;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;XVZZ4745134;"2023-09-29 07:46:00";"2023-10-05 06:54:00";"20ft (teu)";full;"dry, hazardous";"washing, stuff";export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KFEI2885526;"2023-10-03 04:53:00";"2023-10-05 10:55:00";"40ft (feu)";full;dry;;export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SREH8356385;"2023-09-20 15:36:00";"2023-10-05 16:08:00";"20ft (teu)";full;"dry, reefer";washing;"ws ts";light;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ZGQK9648421;"2023-09-26 05:54:00";"2023-10-05 19:26:00";"40ft (feu)";full;dry;customs;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;TEVV4514366;"2023-09-20 07:51:00";"2023-10-05 08:39:00";"40ft (feu)";full;dry;;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;VUUR3984456;"2023-09-25 13:10:00";"2023-10-05 08:22:00";"40ft (feu)";full;dry;washing;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;DFND9817998;"2023-10-02 02:38:00";"2023-10-05 18:37:00";"40ft (feu)";full;dry;"washing, customs";export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;AORD7181383;"2023-09-30 06:25:00";"2023-10-05 17:10:00";"20ft (teu)";full;dry;;export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;MVYT3255675;"2023-09-26 23:23:00";"2023-10-05 08:26:00";"20ft (teu)";full;dry;stuff;export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;QWZM5514519;"2023-10-02 12:09:00";"2023-10-05 13:16:00";"40ft (feu)";full;reefer;washing;"ws ts";middle;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;PPBY6655455;"2023-09-29 09:47:00";"2023-10-05 12:07:00";"40ft (feu)";full;dry;seal;"ws ts";heavy;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;YOLH7732542;"2023-09-29 06:31:00";"2023-10-05 20:01:00";"40ft (feu)";empty;dry;;"ws ts";light;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;PBIK9789466;"2023-09-27 16:34:00";"2023-10-05 20:25:00";"20ft (teu)";full;dry;;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;CAHB8447459;"2023-10-01 17:20:00";"2023-10-05 02:54:00";"40ft (feu)";full;dry;"seal, strip, stuff";export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KSIG7384498;"2023-09-22 19:10:00";"2023-10-05 10:37:00";"20ft (teu)";full;dry;washing;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ULUJ1176936;"2023-10-01 05:14:00";"2023-10-05 19:24:00";"20ft (teu)";full;"dry, reefer, hazardous";;"ws ts";middle;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;LWVT8493347;"2023-09-25 07:21:00";"2023-10-05 13:04:00";"20ft (teu)";empty;dry;;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;MSWY4999612;"2023-09-21 06:00:00";"2023-10-05 15:58:00";"40ft (feu)";full;dry;;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;EESO2696355;"2023-09-21 11:47:00";"2023-10-05 17:03:00";"20ft (teu)";full;"dry, reefer";washing;"ws ts";heavy;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;VCMH5988525;"2023-10-03 14:54:00";"2023-10-05 20:17:00";"40ft (feu)";full;dry;washing;"ws ts";middle;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;JLLU4461654;"2023-09-30 12:45:00";"2023-10-05 15:24:00";"40ft (feu)";full;dry;;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;DXDP1718111;"2023-09-29 04:39:00";"2023-10-05 12:44:00";"20ft (teu)";full;reefer;washing;export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;YJYL3444366;"2023-09-26 05:19:00";"2023-10-05 18:55:00";"40ft (feu)";full;dry;washing;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;PUBQ8156177;"2023-09-29 12:08:00";"2023-10-05 19:28:00";"40ft (feu)";full;dry;;export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;IYRD1321898;"2023-09-29 17:15:00";"2023-10-05 14:42:00";"40ft (feu)";full;dry;;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;YLCX5642911;"2023-09-22 00:04:00";"2023-10-05 04:50:00";"40ft (feu)";empty;dry;washing;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;PWRG1598293;"2023-09-22 02:47:00";"2023-10-05 19:34:00";"40ft (feu)";empty;dry;"washing, seal";export;heavy;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;IFWW1397457;"2023-09-28 22:34:00";"2023-10-05 04:28:00";"20ft (teu)";full;dry;;export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;AXLX7775216;"2023-09-27 18:15:00";"2023-10-05 02:53:00";"40ft (feu)";full;dry;strip;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;NYKB9225533;"2023-09-29 08:29:00";"2023-10-05 19:25:00";"20ft (teu)";empty;dry;;export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KJZY9659636;"2023-10-02 17:30:00";"2023-10-05 19:03:00";"20ft (teu)";full;dry;stuff;export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KHRT3684546;"2023-09-20 03:48:00";"2023-10-05 12:22:00";"40ft (feu)";full;dry;"washing, customs";export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;XJMG6852571;"2023-10-01 03:40:00";"2023-10-05 18:06:00";"40ft (feu)";full;"dry, reefer";;"ws ts";heavy;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;GSFA4631453;"2023-10-03 14:37:00";"2023-10-05 18:32:00";"20ft (teu)";full;dry;seal;"ws ts";heavy;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;XPVW7368243;"2023-09-30 04:35:00";"2023-10-05 09:32:00";"40ft (feu)";full;dry;"seal, stuff";"ws ts";heavy;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;QGXS3351942;"2023-09-20 19:17:00";"2023-10-05 13:32:00";"20ft (teu)";empty;"dry, tank";;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KWQG6647361;"2023-10-02 11:10:00";"2023-10-05 18:43:00";"40ft (feu)";full;dry;"washing, stuff";"ws ts";middle;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;PQLU9625381;"2023-09-20 17:36:00";"2023-10-05 14:31:00";"40ft (feu)";full;dry;;"ws ts";light;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;MCME9314117;"2023-09-25 22:59:00";"2023-10-05 11:03:00";"40ft (feu)";full;dry;seal;export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;GNMO7576274;"2023-09-25 00:52:00";"2023-10-05 04:47:00";"40ft (feu)";full;dry;customs;"ws ts";light;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;RSFE3474698;"2023-09-25 04:21:00";"2023-10-05 12:16:00";"20ft (teu)";full;dry;;"ws ts";heavy;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;XULU5727165;"2023-09-29 20:07:00";"2023-10-05 10:56:00";"40ft (feu)";full;dry;"seal, stuff";export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;RYFE4292958;"2023-09-28 13:49:00";"2023-10-05 13:20:00";"20ft (teu)";full;dry;washing;export;light;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;XNKZ8671159;"2023-09-27 10:21:00";"2023-10-05 04:28:00";"40ft (feu)";full;"dry, tank";customs;"ws ts";light;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;TWGU5192674;"2023-10-03 07:57:00";"2023-10-05 20:13:00";"20ft (teu)";full;"dry, reefer, hazardous";"strip, stuff";"ws ts";light;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;DQAS9513972;"2023-10-03 14:32:00";"2023-10-05 08:38:00";"40ft (feu)";full;hazardous;;export;middle;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ZHEP7619335;"2023-09-22 23:26:00";"2023-10-05 12:32:00";"40ft (feu)";full;"dry, reefer";;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SEUR9148622;"2023-09-27 23:48:00";"2023-10-05 14:18:00";"20ft (teu)";full;dry;"seal, strip";export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;OEJM5189931;"2023-09-23 12:12:00";"2023-10-05 15:53:00";"40ft (feu)";empty;dry;;"ws ts";middle;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SJNX6617292;"2023-09-27 20:34:00";"2023-10-05 08:07:00";"40ft (feu)";full;dry;strip;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;WRER2392567;"2023-09-29 10:45:00";"2023-10-05 14:39:00";"40ft (feu)";full;"dry, hazardous";seal;"ws ts";heavy;Feeder;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ODZH6329627;"2023-09-26 22:30:00";"2023-10-05 19:59:00";"40ft (feu)";empty;dry;"seal, stuff";export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;VFDE9226552;"2023-09-21 12:58:00";"2023-10-05 12:33:00";"40ft (feu)";full;dry;stuff;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;NYYZ6365881;"2023-10-02 11:37:00";"2023-10-05 20:03:00";"40ft (feu)";full;dry;;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;SVXQ2787364;"2023-10-02 04:14:00";"2023-10-05 17:36:00";"40ft (feu)";full;dry;seal;export;heavy;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KOMQ6549214;"2023-10-04 06:10:00";"2023-10-05 04:02:00";"40ft (feu)";full;dry;"washing, stuff";export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;UAIG5842543;"2023-10-02 00:41:00";"2023-10-05 03:02:00";"40ft (feu)";full;"dry, tank";"seal, stuff";export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KYBB7193865;"2023-09-29 02:24:00";"2023-10-05 15:04:00";"40ft (feu)";empty;dry;stuff;"ws ts";heavy;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;LIFZ3529867;"2023-10-03 12:15:00";"2023-10-05 04:30:00";"40ft (feu)";full;dry;"washing, strip, stuff";export;heavy;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;TEFA1691453;"2023-10-03 12:27:00";"2023-10-05 08:18:00";"40ft (feu)";empty;tank;"washing, seal";export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;KCWS6137354;"2023-10-02 23:55:00";"2023-10-05 06:50:00";"40ft (feu)";full;dry;stuff;export;heavy;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;ABAP1259183;"2023-09-27 21:03:00";"2023-10-05 14:31:00";"40ft (feu)";full;dry;customs;"ws ts";middle;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;MZRJ7746813;"2023-10-03 19:32:00";"2023-10-05 10:40:00";"40ft (feu)";full;dry;seal;export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;UNHU9858922;"2023-09-25 08:48:00";"2023-10-05 14:36:00";"20ft (teu)";full;dry;"strip, stuff";"ws ts";light;Deepsea;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;FZOY2129743;"2023-09-24 04:33:00";"2023-10-05 19:59:00";"40ft (feu)";full;"dry, reefer";;export;light;Truck;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
Advanced;JHJR1379645;"2023-09-28 13:31:00";"2023-10-05 18:43:00";"40ft (feu)";empty;dry;seal;export;middle;Rail;Deepsea;;"Jana DUS";;ABC;;XLM;;;;;;;;;
